participant_id,sumber,gerakan,rep,fase,kanal,belahan,datar_frac,ptp_uv,clipping,layak_ketat,delta_db,emg_db
P32,timestamp_manual,Ngeed,3,Gerak,T5,kiri (A1),0.0,515.5,False,False,6.114,1.51
P32,timestamp_manual,Ngeed,3,Gerak,Fp2,kanan (A2),0.0,516.7,False,False,10.167,6.658
P32,timestamp_manual,Ngeed,3,Gerak,F4,kanan (A2),0.0,529.0,False,False,7.36,6.468
P32,timestamp_manual,Ngeed,3,Gerak,C4,kanan (A2),0.0,411.0,False,False,6.482,6.71
P32,timestamp_manual,Ngeed,3,Gerak,P4,kanan (A2),0.0,515.2,False,False,10.255,7.631
P32,timestamp_manual,Ngeed,3,Gerak,O2,kanan (A2),0.0,312.5,False,False,8.374,8.117
P32,timestamp_manual,Ngeed,3,Gerak,F8,kanan (A2),0.0,616.9,False,False,7.911,9.958
P32,timestamp_manual,Ngeed,3,Gerak,T4,kanan (A2),0.0,533.1,False,False,8.908,5.657
P32,timestamp_manual,Ngeed,3,Gerak,T6,kanan (A2),0.0,444.8,False,False,10.441,5.369
P32,timestamp_manual,Ngeed,3,Tahan,Fp1,kiri (A1),0.0,598.0,False,False,9.792,10.912
P32,timestamp_manual,Ngeed,3,Tahan,F3,kiri (A1),0.067,168.4,False,False,-3.647,3.232
P32,timestamp_manual,Ngeed,3,Tahan,C3,kiri (A1),0.482,120.3,False,False,1.886,-1.952
P32,timestamp_manual,Ngeed,3,Tahan,P3,kiri (A1),0.378,116.5,False,False,-0.264,-3.217
P32,timestamp_manual,Ngeed,3,Tahan,O1,kiri (A1),0.0,218.3,False,False,8.647,3.164
P32,timestamp_manual,Ngeed,3,Tahan,F7,kiri (A1),0.0,395.9,False,False,9.267,9.504
P32,timestamp_manual,Ngeed,3,Tahan,T3,kiri (A1),0.067,399.3,False,False,8.693,9.025
P32,timestamp_manual,Ngeed,3,Tahan,T5,kiri (A1),0.0,515.5,False,False,11.618,6.908
P32,timestamp_manual,Ngeed,3,Tahan,Fp2,kanan (A2),0.0,407.6,False,False,2.793,4.981
P32,timestamp_manual,Ngeed,3,Tahan,F4,kanan (A2),0.0,366.8,False,False,2.099,1.041
P32,timestamp_manual,Ngeed,3,Tahan,C4,kanan (A2),0.0,297.9,False,False,2.985,2.237
P32,timestamp_manual,Ngeed,3,Tahan,P4,kanan (A2),0.0,378.6,False,False,4.226,2.352
P32,timestamp_manual,Ngeed,3,Tahan,O2,kanan (A2),0.0,277.0,False,False,6.93,3.341
P32,timestamp_manual,Ngeed,3,Tahan,F8,kanan (A2),0.0,456.2,False,False,3.876,2.375
P32,timestamp_manual,Ngeed,3,Tahan,T4,kanan (A2),0.0,303.5,False,False,3.578,3.018
P32,timestamp_manual,Ngeed,3,Tahan,T6,kanan (A2),0.0,391.7,False,False,12.263,3.084
P32,timestamp_manual,Ngeed,3,Naik,Fp1,kiri (A1),0.0,481.3,False,False,1.099,-3.009
P32,timestamp_manual,Ngeed,3,Naik,F3,kiri (A1),0.588,21.6,False,False,-30.875,-21.469
P32,timestamp_manual,Ngeed,3,Naik,C3,kiri (A1),0.902,9.5,False,False,-48.193,-48.06
P32,timestamp_manual,Ngeed,3,Naik,P3,kiri (A1),0.902,10.2,False,False,-34.538,-26.083
P32,timestamp_manual,Ngeed,3,Naik,O1,kiri (A1),0.0,56.5,False,True,-5.193,-4.192
P32,timestamp_manual,Ngeed,3,Naik,F7,kiri (A1),0.0,217.3,False,False,-10.052,0.377
P32,timestamp_manual,Ngeed,3,Naik,T3,kiri (A1),0.623,31.3,False,False,-24.337,-17.401
P32,timestamp_manual,Ngeed,3,Naik,T5,kiri (A1),0.0,157.9,False,False,-4.669,-3.676
P32,timestamp_manual,Ngeed,3,Naik,Fp2,kanan (A2),0.0,381.8,False,False,-1.493,-1.765
P32,timestamp_manual,Ngeed,3,Naik,F4,kanan (A2),0.0,399.8,False,False,-4.61,-4.595
P32,timestamp_manual,Ngeed,3,Naik,C4,kanan (A2),0.0,370.0,False,False,-2.201,-2.484
P32,timestamp_manual,Ngeed,3,Naik,P4,kanan (A2),0.0,395.4,False,False,-0.309,-0.731
P32,timestamp_manual,Ngeed,3,Naik,O2,kanan (A2),0.0,523.4,False,False,4.998,-2.055
P32,timestamp_manual,Ngeed,3,Naik,F8,kanan (A2),0.0,545.0,False,False,0.701,-2.464
P32,timestamp_manual,Ngeed,3,Naik,T4,kanan (A2),0.0,417.1,False,False,-0.559,-2.712
P32,timestamp_manual,Ngeed,3,Naik,T6,kanan (A2),0.0,396.9,False,False,2.571,-2.248
P32,timestamp_manual,Ngeed,3,Berdiri,Fp1,kiri (A1),0.0,608.6,False,False,8.047,9.06
P32,timestamp_manual,Ngeed,3,Berdiri,F3,kiri (A1),0.004,426.5,False,False,4.15,5.449
P32,timestamp_manual,Ngeed,3,Berdiri,C3,kiri (A1),0.098,179.4,False,False,3.233,2.928
P32,timestamp_manual,Ngeed,3,Berdiri,P3,kiri (A1),0.145,197.4,False,False,3.398,2.55
P32,timestamp_manual,Ngeed,3,Berdiri,O1,kiri (A1),0.0,380.1,False,False,8.652,3.967
P32,timestamp_manual,Ngeed,3,Berdiri,F7,kiri (A1),0.0,569.0,False,False,8.208,7.752
P32,timestamp_manual,Ngeed,3,Berdiri,T3,kiri (A1),0.121,276.1,False,False,4.719,1.38
P32,timestamp_manual,Ngeed,3,Berdiri,T5,kiri (A1),0.0,343.0,False,False,3.708,2.096
P32,timestamp_manual,Ngeed,3,Berdiri,Fp2,kanan (A2),0.0,581.7,False,False,10.255,5.285
P32,timestamp_manual,Ngeed,3,Berdiri,F4,kanan (A2),0.0,658.0,False,False,11.862,7.33
P32,timestamp_manual,Ngeed,3,Berdiri,C4,kanan (A2),0.0,637.0,False,False,13.395,7.796
P32,timestamp_manual,Ngeed,3,Berdiri,P4,kanan (A2),0.0,615.7,False,False,10.928,6.467
P32,timestamp_manual,Ngeed,3,Berdiri,O2,kanan (A2),0.0,611.1,False,False,13.184,9.159
P32,timestamp_manual,Ngeed,3,Berdiri,F8,kanan (A2),0.0,787.3,False,False,10.141,11.357
P32,timestamp_manual,Ngeed,3,Berdiri,T4,kanan (A2),0.0,660.8,False,False,13.501,8.646
P32,timestamp_manual,Ngeed,3,Berdiri,T6,kanan (A2),0.0,633.4,False,False,12.157,5.762
P32,timestamp_manual,Ngeed,4,Gerak,Fp1,kiri (A1),0.0,714.4,False,False,11.318,14.925
P32,timestamp_manual,Ngeed,4,Gerak,F3,kiri (A1),0.0,668.1,False,False,15.771,11.591
P32,timestamp_manual,Ngeed,4,Gerak,C3,kiri (A1),0.0,449.2,False,False,12.233,9.731
P32,timestamp_manual,Ngeed,4,Gerak,P3,kiri (A1),0.0,375.3,False,False,11.383,8.084
P32,timestamp_manual,Ngeed,4,Gerak,O1,kiri (A1),0.0,486.7,False,False,15.416,9.359
P32,timestamp_manual,Ngeed,4,Gerak,F7,kiri (A1),0.0,646.2,False,False,16.746,11.468
P32,timestamp_manual,Ngeed,4,Gerak,T3,kiri (A1),0.0,505.9,False,False,13.835,10.673
P32,timestamp_manual,Ngeed,4,Gerak,T5,kiri (A1),0.0,645.3,False,False,12.06,8.416
P32,timestamp_manual,Ngeed,4,Gerak,Fp2,kanan (A2),0.0,716.5,False,False,18.74,7.007
P32,timestamp_manual,Ngeed,4,Gerak,F4,kanan (A2),0.0,724.2,False,False,17.067,11.459
P32,timestamp_manual,Ngeed,4,Gerak,C4,kanan (A2),0.0,742.3,False,False,20.226,12.774
P32,timestamp_manual,Ngeed,4,Gerak,P4,kanan (A2),0.0,718.1,False,False,19.585,11.535
P32,timestamp_manual,Ngeed,4,Gerak,O2,kanan (A2),0.0,739.3,False,False,19.53,13.89
P32,timestamp_manual,Ngeed,4,Gerak,F8,kanan (A2),0.0,766.3,False,False,12.072,14.639
P32,timestamp_manual,Ngeed,4,Gerak,T4,kanan (A2),0.0,709.6,False,False,19.378,13.352
P32,timestamp_manual,Ngeed,4,Gerak,T6,kanan (A2),0.0,724.4,False,False,20.248,10.426
P32,timestamp_manual,Ngeed,4,Tahan,Fp1,kiri (A1),0.0,333.8,False,False,-2.605,6.898
P32,timestamp_manual,Ngeed,4,Tahan,F3,kiri (A1),0.669,82.0,False,False,-15.606,-9.211
P32,timestamp_manual,Ngeed,4,Tahan,C3,kiri (A1),0.8,35.0,False,False,-21.402,-11.704
P32,timestamp_manual,Ngeed,4,Tahan,P3,kiri (A1),0.734,67.9,False,False,-15.573,-6.304
P32,timestamp_manual,Ngeed,4,Tahan,O1,kiri (A1),0.0,267.2,False,False,8.616,1.469
P32,timestamp_manual,Ngeed,4,Tahan,F7,kiri (A1),0.0,277.4,False,False,2.245,-0.522
P32,timestamp_manual,Ngeed,4,Tahan,T3,kiri (A1),0.669,119.1,False,False,-10.656,-2.931
P32,timestamp_manual,Ngeed,4,Tahan,T5,kiri (A1),0.0,230.8,False,False,-1.668,1.162
P32,timestamp_manual,Ngeed,4,Tahan,Fp2,kanan (A2),0.0,633.1,False,False,11.9,8.565
P32,timestamp_manual,Ngeed,4,Tahan,F4,kanan (A2),0.0,669.7,False,False,11.796,12.244
P32,timestamp_manual,Ngeed,4,Tahan,C4,kanan (A2),0.0,671.5,False,False,14.466,14.388
P32,timestamp_manual,Ngeed,4,Tahan,P4,kanan (A2),0.0,631.8,False,False,14.962,10.432
P32,timestamp_manual,Ngeed,4,Tahan,O2,kanan (A2),0.0,626.5,False,False,14.988,14.613
P32,timestamp_manual,Ngeed,4,Tahan,F8,kanan (A2),0.0,668.9,False,False,9.043,13.2
P32,timestamp_manual,Ngeed,4,Tahan,T4,kanan (A2),0.0,664.7,False,False,14.267,14.802
P32,timestamp_manual,Ngeed,4,Tahan,T6,kanan (A2),0.0,635.4,False,False,13.28,12.851
P32,timestamp_manual,Ngeed,4,Naik,Fp1,kiri (A1),0.0,551.8,False,False,3.73,10.246
P32,timestamp_manual,Ngeed,4,Naik,F3,kiri (A1),0.444,325.0,False,False,-0.786,5.602
P32,timestamp_manual,Ngeed,4,Naik,C3,kiri (A1),0.527,39.5,False,False,-17.871,-8.413
P32,timestamp_manual,Ngeed,4,Naik,P3,kiri (A1),0.444,66.6,False,False,-11.608,-4.759
P32,timestamp_manual,Ngeed,4,Naik,O1,kiri (A1),0.0,193.5,False,False,4.09,2.579
P32,timestamp_manual,Ngeed,4,Naik,F7,kiri (A1),0.084,643.5,False,False,1.335,10.442
P32,timestamp_manual,Ngeed,4,Naik,T3,kiri (A1),0.444,103.3,False,False,-8.786,-1.808
P32,timestamp_manual,Ngeed,4,Naik,T5,kiri (A1),0.0,275.3,False,False,-4.216,2.748
P32,timestamp_manual,Ngeed,4,Naik,Fp2,kanan (A2),0.0,408.7,False,False,8.581,2.909
P32,timestamp_manual,Ngeed,4,Naik,F4,kanan (A2),0.0,524.6,False,False,10.15,5.699
P32,timestamp_manual,Ngeed,4,Naik,C4,kanan (A2),0.0,467.6,False,False,11.782,7.359
P32,timestamp_manual,Ngeed,4,Naik,P4,kanan (A2),0.0,421.6,False,False,11.157,2.956
P32,timestamp_manual,Ngeed,4,Naik,O2,kanan (A2),0.0,436.3,False,False,14.685,6.985
P32,timestamp_manual,Ngeed,4,Naik,F8,kanan (A2),0.0,639.3,False,False,11.841,6.519
P32,timestamp_manual,Ngeed,4,Naik,T4,kanan (A2),0.0,556.1,False,False,12.572,6.807
P32,timestamp_manual,Ngeed,4,Naik,T6,kanan (A2),0.0,444.0,False,False,11.507,4.176
P32,timestamp_manual,Ngeed,4,Berdiri,Fp1,kiri (A1),0.0,622.8,False,False,10.859,7.094
P32,timestamp_manual,Ngeed,4,Berdiri,F3,kiri (A1),0.0,424.4,False,False,7.1,4.557
P32,timestamp_manual,Ngeed,4,Berdiri,C3,kiri (A1),0.0,367.8,False,False,6.8,5.465
P32,timestamp_manual,Ngeed,4,Berdiri,P3,kiri (A1),0.0,399.8,False,False,7.058,5.918
P32,timestamp_manual,Ngeed,4,Berdiri,O1,kiri (A1),0.0,474.9,False,False,7.371,5.325
P32,timestamp_manual,Ngeed,4,Berdiri,F7,kiri (A1),0.0,547.4,False,False,8.999,6.902
P32,timestamp_manual,Ngeed,4,Berdiri,T3,kiri (A1),0.0,428.9,False,False,6.382,5.407
P32,timestamp_manual,Ngeed,4,Berdiri,T5,kiri (A1),0.0,510.7,False,False,3.839,3.02
P32,timestamp_manual,Ngeed,4,Berdiri,Fp2,kanan (A2),0.0,525.7,False,False,9.259,6.785
P32,timestamp_manual,Ngeed,4,Berdiri,F4,kanan (A2),0.0,678.0,False,False,11.634,8.968
P32,timestamp_manual,Ngeed,4,Berdiri,C4,kanan (A2),0.0,607.0,False,False,11.903,10.242
P32,timestamp_manual,Ngeed,4,Berdiri,P4,kanan (A2),0.0,555.3,False,False,10.79,8.136
P32,timestamp_manual,Ngeed,4,Berdiri,O2,kanan (A2),0.0,512.7,False,False,11.613,9.058
P32,timestamp_manual,Ngeed,4,Berdiri,F8,kanan (A2),0.0,757.5,False,False,10.089,9.535
P32,timestamp_manual,Ngeed,4,Berdiri,T4,kanan (A2),0.0,614.0,False,False,11.628,9.533
P32,timestamp_manual,Ngeed,4,Berdiri,T6,kanan (A2),0.0,602.8,False,False,10.158,8.063
P32,timestamp_manual,Agem Kanan,3,Gerak,Fp1,kiri (A1),0.0,688.6,False,False,8.83,13.888
P32,timestamp_manual,Agem Kanan,3,Gerak,F3,kiri (A1),0.083,638.1,False,False,8.351,13.685
P32,timestamp_manual,Agem Kanan,3,Gerak,C3,kiri (A1),0.166,558.6,False,False,8.829,10.656
P32,timestamp_manual,Agem Kanan,3,Gerak,P3,kiri (A1),0.166,536.8,False,False,11.016,12.373
P32,timestamp_manual,Agem Kanan,3,Gerak,O1,kiri (A1),0.0,580.2,False,False,11.127,10.448
P32,timestamp_manual,Agem Kanan,3,Gerak,F7,kiri (A1),0.0,688.7,False,False,15.304,12.487
P32,timestamp_manual,Agem Kanan,3,Gerak,T3,kiri (A1),0.0,561.2,False,False,6.066,6.726
P32,timestamp_manual,Agem Kanan,3,Gerak,T5,kiri (A1),0.0,640.3,False,False,10.629,9.702
P32,timestamp_manual,Agem Kanan,3,Gerak,Fp2,kanan (A2),0.0,760.0,False,False,19.15,6.513
P32,timestamp_manual,Agem Kanan,3,Gerak,F4,kanan (A2),0.0,713.3,False,False,17.332,11.59
P32,timestamp_manual,Agem Kanan,3,Gerak,C4,kanan (A2),0.0,734.8,False,False,20.431,15.103
P32,timestamp_manual,Agem Kanan,3,Gerak,P4,kanan (A2),0.0,646.4,False,False,20.429,10.05
P32,timestamp_manual,Agem Kanan,3,Gerak,O2,kanan (A2),0.0,715.6,False,False,20.266,17.723
P32,timestamp_manual,Agem Kanan,3,Gerak,F8,kanan (A2),0.0,745.3,False,False,13.587,12.97
P32,timestamp_manual,Agem Kanan,3,Gerak,T4,kanan (A2),0.0,659.7,False,False,20.376,13.067
P32,timestamp_manual,Agem Kanan,3,Gerak,T6,kanan (A2),0.0,830.0,False,False,20.572,11.539
P32,timestamp_manual,Agem Kanan,3,Tahan,Fp1,kiri (A1),0.0,682.0,False,False,10.57,13.412
P32,timestamp_manual,Agem Kanan,3,Tahan,F3,kiri (A1),0.06,611.1,False,False,8.369,3.954
P32,timestamp_manual,Agem Kanan,3,Tahan,C3,kiri (A1),0.0,501.3,False,False,8.402,8.212
P32,timestamp_manual,Agem Kanan,3,Tahan,P3,kiri (A1),0.119,469.1,False,False,9.599,5.536
P32,timestamp_manual,Agem Kanan,3,Tahan,O1,kiri (A1),0.0,513.3,False,False,9.186,7.924
P32,timestamp_manual,Agem Kanan,3,Tahan,F7,kiri (A1),0.0,688.7,False,False,13.507,11.175
P32,timestamp_manual,Agem Kanan,3,Tahan,T3,kiri (A1),0.0,561.2,False,False,9.27,6.7
P32,timestamp_manual,Agem Kanan,3,Tahan,T5,kiri (A1),0.0,639.1,False,False,8.289,9.518
P32,timestamp_manual,Agem Kanan,3,Tahan,Fp2,kanan (A2),0.0,716.0,False,False,15.779,8.423
P32,timestamp_manual,Agem Kanan,3,Tahan,F4,kanan (A2),0.0,531.8,False,False,11.074,7.415
P32,timestamp_manual,Agem Kanan,3,Tahan,C4,kanan (A2),0.0,657.4,False,False,17.002,11.501
P32,timestamp_manual,Agem Kanan,3,Tahan,P4,kanan (A2),0.0,624.8,False,False,18.341,11.683
P32,timestamp_manual,Agem Kanan,3,Tahan,O2,kanan (A2),0.0,619.0,False,False,17.381,9.391
P32,timestamp_manual,Agem Kanan,3,Tahan,F8,kanan (A2),0.0,745.3,False,False,11.508,8.344
P32,timestamp_manual,Agem Kanan,3,Tahan,T4,kanan (A2),0.0,623.2,False,False,14.671,12.464
P32,timestamp_manual,Agem Kanan,3,Tahan,T6,kanan (A2),0.0,659.3,False,False,15.892,10.321
P32,timestamp_manual,Agem Kanan,3,Naik,Fp1,kiri (A1),0.0,878.5,False,False,14.32,14.364
P32,timestamp_manual,Agem Kanan,3,Naik,F3,kiri (A1),0.0,735.4,False,False,18.404,11.712
P32,timestamp_manual,Agem Kanan,3,Naik,C3,kiri (A1),0.0,709.2,False,False,19.091,9.542
P32,timestamp_manual,Agem Kanan,3,Naik,P3,kiri (A1),0.0,717.3,False,False,20.011,9.404
P32,timestamp_manual,Agem Kanan,3,Naik,O1,kiri (A1),0.0,782.6,False,False,17.648,9.999
P32,timestamp_manual,Agem Kanan,3,Naik,F7,kiri (A1),0.0,735.7,False,False,14.466,13.565
P32,timestamp_manual,Agem Kanan,3,Naik,T3,kiri (A1),0.0,726.9,False,False,18.991,7.672
P32,timestamp_manual,Agem Kanan,3,Naik,T5,kiri (A1),0.0,732.4,False,False,13.623,7.023
P32,timestamp_manual,Agem Kanan,3,Naik,Fp2,kanan (A2),0.0,767.5,False,False,15.296,5.332
P32,timestamp_manual,Agem Kanan,3,Naik,F4,kanan (A2),0.0,779.1,False,False,13.654,9.715
P32,timestamp_manual,Agem Kanan,3,Naik,C4,kanan (A2),0.0,716.6,False,False,16.369,13.99
P32,timestamp_manual,Agem Kanan,3,Naik,P4,kanan (A2),0.0,763.6,False,False,15.825,9.528
P32,timestamp_manual,Agem Kanan,3,Naik,O2,kanan (A2),0.0,701.8,False,False,15.643,10.121
P32,timestamp_manual,Agem Kanan,3,Naik,F8,kanan (A2),0.0,754.3,False,False,11.077,8.503
P32,timestamp_manual,Agem Kanan,3,Naik,T4,kanan (A2),0.0,704.2,False,False,15.654,12.862
P32,timestamp_manual,Agem Kanan,3,Naik,T6,kanan (A2),0.0,774.6,False,False,14.696,11.837
P32,timestamp_manual,Agem Kanan,3,Berdiri,Fp1,kiri (A1),0.0,806.5,False,False,14.821,11.979
P32,timestamp_manual,Agem Kanan,3,Berdiri,F3,kiri (A1),0.356,683.9,False,False,12.038,12.008
P32,timestamp_manual,Agem Kanan,3,Berdiri,C3,kiri (A1),0.285,456.8,False,False,11.051,4.448
P32,timestamp_manual,Agem Kanan,3,Berdiri,P3,kiri (A1),0.238,580.3,False,False,12.064,6.214
P32,timestamp_manual,Agem Kanan,3,Berdiri,O1,kiri (A1),0.048,597.5,False,False,12.893,6.121
P32,timestamp_manual,Agem Kanan,3,Berdiri,F7,kiri (A1),0.0,696.0,False,False,12.65,9.841
P32,timestamp_manual,Agem Kanan,3,Berdiri,T3,kiri (A1),0.166,651.4,False,False,11.762,8.497
P32,timestamp_manual,Agem Kanan,3,Berdiri,T5,kiri (A1),0.0,578.0,False,False,5.994,4.578
P32,timestamp_manual,Agem Kanan,3,Berdiri,Fp2,kanan (A2),0.0,760.2,False,False,13.081,6.423
P32,timestamp_manual,Agem Kanan,3,Berdiri,F4,kanan (A2),0.0,736.3,False,False,12.64,9.61
P32,timestamp_manual,Agem Kanan,3,Berdiri,C4,kanan (A2),0.0,711.6,False,False,14.415,11.38
P32,timestamp_manual,Agem Kanan,3,Berdiri,P4,kanan (A2),0.0,729.7,False,False,15.852,9.416
P32,timestamp_manual,Agem Kanan,3,Berdiri,O2,kanan (A2),0.0,701.8,False,False,15.282,11.425
P32,timestamp_manual,Agem Kanan,3,Berdiri,F8,kanan (A2),0.0,772.8,False,False,11.678,9.316
P32,timestamp_manual,Agem Kanan,3,Berdiri,T4,kanan (A2),0.0,719.4,False,False,14.13,11.813
P32,timestamp_manual,Agem Kanan,3,Berdiri,T6,kanan (A2),0.0,720.8,False,False,15.646,10.542
P32,timestamp_manual,Agem Kanan,4,Gerak,Fp1,kiri (A1),0.0,730.5,False,False,15.631,12.75
P32,timestamp_manual,Agem Kanan,4,Gerak,F3,kiri (A1),0.091,614.9,False,False,14.531,17.05
P32,timestamp_manual,Agem Kanan,4,Gerak,C3,kiri (A1),0.096,277.0,False,False,5.485,1.816
P32,timestamp_manual,Agem Kanan,4,Gerak,P3,kiri (A1),0.0,315.1,False,False,8.472,2.979
P32,timestamp_manual,Agem Kanan,4,Gerak,O1,kiri (A1),0.0,425.2,False,False,10.627,4.707
P32,timestamp_manual,Agem Kanan,4,Gerak,F7,kiri (A1),0.0,610.6,False,False,13.387,13.235
P32,timestamp_manual,Agem Kanan,4,Gerak,T3,kiri (A1),0.096,551.9,False,False,8.637,10.665
P32,timestamp_manual,Agem Kanan,4,Gerak,T5,kiri (A1),0.0,622.4,False,False,9.022,9.14
P32,timestamp_manual,Agem Kanan,4,Gerak,Fp2,kanan (A2),0.0,628.6,False,False,15.844,10.404
P32,timestamp_manual,Agem Kanan,4,Gerak,F4,kanan (A2),0.0,652.7,False,False,14.863,12.333
P32,timestamp_manual,Agem Kanan,4,Gerak,C4,kanan (A2),0.0,723.6,False,False,17.926,15.393
P32,timestamp_manual,Agem Kanan,4,Gerak,P4,kanan (A2),0.0,661.8,False,False,17.28,12.896
P32,timestamp_manual,Agem Kanan,4,Gerak,O2,kanan (A2),0.0,683.7,False,False,18.614,14.061
P32,timestamp_manual,Agem Kanan,4,Gerak,F8,kanan (A2),0.0,680.3,False,False,13.755,12.039
P32,timestamp_manual,Agem Kanan,4,Gerak,T4,kanan (A2),0.0,659.5,False,False,19.157,13.387
P32,timestamp_manual,Agem Kanan,4,Gerak,T6,kanan (A2),0.0,613.1,False,False,17.502,15.972
P32,timestamp_manual,Agem Kanan,4,Tahan,Fp1,kiri (A1),0.0,731.0,False,False,13.033,15.041
P32,timestamp_manual,Agem Kanan,4,Tahan,F3,kiri (A1),0.102,566.0,False,False,9.731,9.774
P32,timestamp_manual,Agem Kanan,4,Tahan,C3,kiri (A1),0.153,618.8,False,False,5.938,12.11
P32,timestamp_manual,Agem Kanan,4,Tahan,P3,kiri (A1),0.153,587.6,False,False,6.476,11.237
P32,timestamp_manual,Agem Kanan,4,Tahan,O1,kiri (A1),0.0,637.3,False,False,11.709,12.712
P32,timestamp_manual,Agem Kanan,4,Tahan,F7,kiri (A1),0.0,685.0,False,False,11.781,13.682
P32,timestamp_manual,Agem Kanan,4,Tahan,T3,kiri (A1),0.256,604.9,False,False,6.016,13.079
P32,timestamp_manual,Agem Kanan,4,Tahan,T5,kiri (A1),0.0,691.7,False,False,7.691,12.485
P32,timestamp_manual,Agem Kanan,4,Tahan,Fp2,kanan (A2),0.0,683.8,False,False,12.967,8.438
P32,timestamp_manual,Agem Kanan,4,Tahan,F4,kanan (A2),0.0,669.0,False,False,10.221,8.417
P32,timestamp_manual,Agem Kanan,4,Tahan,C4,kanan (A2),0.0,680.7,False,False,16.062,12.276
P32,timestamp_manual,Agem Kanan,4,Tahan,P4,kanan (A2),0.0,710.8,False,False,17.695,11.248
P32,timestamp_manual,Agem Kanan,4,Tahan,O2,kanan (A2),0.0,592.9,False,False,15.07,12.705
P32,timestamp_manual,Agem Kanan,4,Tahan,F8,kanan (A2),0.0,662.3,False,False,8.337,10.794
P32,timestamp_manual,Agem Kanan,4,Tahan,T4,kanan (A2),0.0,583.7,False,False,14.684,10.837
P32,timestamp_manual,Agem Kanan,4,Tahan,T6,kanan (A2),0.0,613.4,False,False,13.443,10.688
P32,timestamp_manual,Agem Kanan,4,Naik,Fp1,kiri (A1),0.0,775.8,False,False,11.114,15.645
P32,timestamp_manual,Agem Kanan,4,Naik,F3,kiri (A1),0.0,713.3,False,False,12.921,14.212
P32,timestamp_manual,Agem Kanan,4,Naik,C3,kiri (A1),0.0,728.0,False,False,15.176,11.226
P32,timestamp_manual,Agem Kanan,4,Naik,P3,kiri (A1),0.062,763.9,False,False,15.163,10.443
P32,timestamp_manual,Agem Kanan,4,Naik,O1,kiri (A1),0.0,749.1,False,False,15.224,10.903
P32,timestamp_manual,Agem Kanan,4,Naik,F7,kiri (A1),0.0,697.5,False,False,12.151,8.549
P32,timestamp_manual,Agem Kanan,4,Naik,T3,kiri (A1),0.062,652.6,False,False,14.078,9.009
P32,timestamp_manual,Agem Kanan,4,Naik,T5,kiri (A1),0.0,748.7,False,False,11.893,8.309
P32,timestamp_manual,Agem Kanan,4,Naik,Fp2,kanan (A2),0.0,575.7,False,False,10.89,7.734
P32,timestamp_manual,Agem Kanan,4,Naik,F4,kanan (A2),0.0,679.4,False,False,11.631,6.539
P32,timestamp_manual,Agem Kanan,4,Naik,C4,kanan (A2),0.0,588.5,False,False,12.656,8.498
P32,timestamp_manual,Agem Kanan,4,Naik,P4,kanan (A2),0.0,588.4,False,False,13.235,8.311
P32,timestamp_manual,Agem Kanan,4,Naik,O2,kanan (A2),0.0,537.0,False,False,11.827,8.767
P32,timestamp_manual,Agem Kanan,4,Naik,F8,kanan (A2),0.0,794.8,False,False,9.991,9.528
P32,timestamp_manual,Agem Kanan,4,Naik,T4,kanan (A2),0.0,623.4,False,False,11.559,12.371
P32,timestamp_manual,Agem Kanan,4,Naik,T6,kanan (A2),0.0,605.7,False,False,12.012,11.939
P32,timestamp_manual,Agem Kanan,4,Berdiri,Fp1,kiri (A1),0.0,825.5,False,False,15.145,9.428
P32,timestamp_manual,Agem Kanan,4,Berdiri,F3,kiri (A1),0.0,659.2,False,False,13.601,11.367
P32,timestamp_manual,Agem Kanan,4,Berdiri,C3,kiri (A1),0.0,484.7,False,False,11.772,6.169
P32,timestamp_manual,Agem Kanan,4,Berdiri,P3,kiri (A1),0.0,522.4,False,False,12.84,6.851
P32,timestamp_manual,Agem Kanan,4,Berdiri,O1,kiri (A1),0.0,563.4,False,False,12.831,6.624
P32,timestamp_manual,Agem Kanan,4,Berdiri,F7,kiri (A1),0.0,647.2,False,False,9.295,7.978
P32,timestamp_manual,Agem Kanan,4,Berdiri,T3,kiri (A1),0.0,509.7,False,False,12.259,7.058
P32,timestamp_manual,Agem Kanan,4,Berdiri,T5,kiri (A1),0.0,575.7,False,False,8.702,3.232
P32,timestamp_manual,Agem Kanan,4,Berdiri,Fp2,kanan (A2),0.0,707.5,False,False,10.641,5.932
P32,timestamp_manual,Agem Kanan,4,Berdiri,F4,kanan (A2),0.0,751.3,False,False,9.816,6.491
P32,timestamp_manual,Agem Kanan,4,Berdiri,C4,kanan (A2),0.0,653.8,False,False,8.572,7.147
P32,timestamp_manual,Agem Kanan,4,Berdiri,P4,kanan (A2),0.0,673.2,False,False,10.002,5.993
P32,timestamp_manual,Agem Kanan,4,Berdiri,O2,kanan (A2),0.0,550.0,False,False,8.769,6.001
P32,timestamp_manual,Agem Kanan,4,Berdiri,F8,kanan (A2),0.0,728.6,False,False,8.262,7.368
P32,timestamp_manual,Agem Kanan,4,Berdiri,T4,kanan (A2),0.0,627.7,False,False,9.055,7.422
P32,timestamp_manual,Agem Kanan,4,Berdiri,T6,kanan (A2),0.0,656.3,False,False,9.099,6.829
P32,timestamp_manual,Agem Kiri,3,Gerak,Fp1,kiri (A1),0.0,696.7,False,False,13.057,11.922
P32,timestamp_manual,Agem Kiri,3,Gerak,F3,kiri (A1),0.0,630.9,False,False,16.063,10.786
